sequence_id,prediction,confidence
sco_21279at7157_Anopheles_sinensis,sco21279at7157,1.0
sco_21288at7157_Anopheles_sinensis,sco21288at7157,1.0
sco_21291at7157_Anopheles_sinensis,sco21291at7157,1.0
sco_21303at7157_Anopheles_sinensis,sco21303at7157,1.0
sco_21306at7157_Anopheles_sinensis,sco21306at7157,1.0
sco_21318at7157_Anopheles_sinensis,sco21318at7157,1.0
sco_21321at7157_Anopheles_sinensis,sco21321at7157,1.0
sco_21324at7157_Anopheles_sinensis,sco21324at7157,1.0
sco_21331at7157_Anopheles_sinensis,sco21331at7157,1.0
sco_21332at7157_Anopheles_sinensis,sco21332at7157,1.0
sco_21334at7157_Anopheles_sinensis,sco21334at7157,1.0
sco_21336at7157_Anopheles_sinensis,sco21336at7157,1.0
sco_21342at7157_Anopheles_sinensis,sco21342at7157,1.0
sco_21347at7157_Anopheles_sinensis,sco21347at7157,1.0
sco_21348at7157_Anopheles_sinensis,sco21348at7157,1.0
sco_21373at7157_Anopheles_sinensis,sco21373at7157,1.0
sco_21386at7157_Anopheles_sinensis,sco21386at7157,1.0
sco_21394at7157_Anopheles_sinensis,sco21394at7157,1.0
sco_21400at7157_Anopheles_sinensis,sco21400at7157,1.0
sco_21405at7157_Anopheles_sinensis,sco21405at7157,1.0
sco_21406at7157_Anopheles_sinensis,sco21406at7157,1.0
sco_21415at7157_Anopheles_sinensis,sco21415at7157,1.0
sco_21441at7157_Anopheles_sinensis,sco21441at7157,1.0
sco_21445at7157_Anopheles_sinensis,sco21445at7157,1.0
sco_21451at7157_Anopheles_sinensis,sco21451at7157,1.0
sco_21453at7157_Anopheles_sinensis,sco21453at7157,1.0
sco_21460at7157_Anopheles_sinensis,sco21460at7157,1.0
sco_21462at7157_Anopheles_sinensis,sco21462at7157,1.0
sco_21466at7157_Anopheles_sinensis,sco21466at7157,1.0
sco_2146at7157_Anopheles_sinensis,sco2146at7157,1.0
sco_21473at7157_Anopheles_sinensis,sco21473at7157,1.0
sco_21475at7157_Anopheles_sinensis,sco21475at7157,1.0
sco_21482at7157_Anopheles_sinensis,sco21482at7157,1.0
sco_21489at7157_Anopheles_sinensis,sco21489at7157,1.0
sco_21506at7157_Anopheles_sinensis,sco21506at7157,1.0
sco_21508at7157_Anopheles_sinensis,sco21508at7157,1.0
sco_21510at7157_Anopheles_sinensis,sco21510at7157,1.0
sco_21521at7157_Anopheles_sinensis,sco21521at7157,1.0
sco_21522at7157_Anopheles_sinensis,sco21522at7157,1.0
sco_21526at7157_Anopheles_sinensis,sco21526at7157,1.0
sco_2152at7157_Anopheles_sinensis,sco2152at7157,1.0
sco_21568at7157_Anopheles_sinensis,sco21568at7157,1.0
sco_21583at7157_Anopheles_sinensis,sco21583at7157,1.0
sco_21596at7157_Anopheles_sinensis,sco21596at7157,1.0
sco_215at7157_Anopheles_sinensis,sco215at7157,1.0
sco_21602at7157_Anopheles_sinensis,sco21602at7157,1.0
sco_21630at7157_Anopheles_sinensis,sco21630at7157,1.0
sco_21640at7157_Anopheles_sinensis,sco21640at7157,1.0
sco_21641at7157_Anopheles_sinensis,sco21641at7157,1.0
sco_21645at7157_Anopheles_sinensis,sco21645at7157,1.0
sco_21646at7157_Anopheles_sinensis,sco21646at7157,1.0
sco_21665at7157_Anopheles_sinensis,sco21665at7157,1.0
sco_21678at7157_Anopheles_sinensis,sco21678at7157,1.0
sco_21683at7157_Anopheles_sinensis,sco21683at7157,1.0
sco_21689at7157_Anopheles_sinensis,sco21689at7157,1.0
sco_21699at7157_Anopheles_sinensis,sco21699at7157,1.0
sco_21702at7157_Anopheles_sinensis,sco21702at7157,1.0
sco_21706at7157_Anopheles_sinensis,sco21706at7157,1.0
sco_21718at7157_Anopheles_sinensis,sco21718at7157,1.0
sco_21723at7157_Anopheles_sinensis,sco21723at7157,1.0
sco_21725at7157_Anopheles_sinensis,sco21725at7157,1.0
sco_21732at7157_Anopheles_sinensis,sco21732at7157,1.0
sco_21748at7157_Anopheles_sinensis,sco21748at7157,1.0
sco_21751at7157_Anopheles_sinensis,sco21751at7157,1.0
sco_21757at7157_Anopheles_sinensis,sco21757at7157,1.0
sco_21768at7157_Anopheles_sinensis,sco21768at7157,1.0
sco_21769at7157_Anopheles_sinensis,sco21769at7157,1.0
sco_21802at7157_Anopheles_sinensis,sco21802at7157,1.0
sco_21803at7157_Anopheles_sinensis,sco21803at7157,1.0
sco_21806at7157_Anopheles_sinensis,sco21806at7157,1.0
sco_21816at7157_Anopheles_sinensis,sco21816at7157,1.0
sco_21822at7157_Anopheles_sinensis,sco21822at7157,1.0
sco_2182at7157_Anopheles_sinensis,sco2182at7157,1.0
sco_21830at7157_Anopheles_sinensis,sco21830at7157,1.0
sco_21842at7157_Anopheles_sinensis,sco21842at7157,1.0
sco_21846at7157_Anopheles_sinensis,sco21846at7157,1.0
sco_21852at7157_Anopheles_sinensis,sco21852at7157,1.0
sco_21856at7157_Anopheles_sinensis,sco21856at7157,1.0
sco_2185at7157_Anopheles_sinensis,sco2185at7157,1.0
sco_21869at7157_Anopheles_sinensis,sco21869at7157,1.0
sco_2187at7157_Anopheles_sinensis,sco2187at7157,1.0
sco_21883at7157_Anopheles_sinensis,sco21883at7157,1.0
sco_21893at7157_Anopheles_sinensis,sco21893at7157,1.0
sco_21897at7157_Anopheles_sinensis,sco21897at7157,1.0
sco_21898at7157_Anopheles_sinensis,sco21898at7157,1.0
sco_218at7157_Anopheles_sinensis,sco218at7157,1.0
sco_21900at7157_Anopheles_sinensis,sco21900at7157,1.0
sco_21904at7157_Anopheles_sinensis,sco21904at7157,1.0
sco_21914at7157_Anopheles_sinensis,sco21914at7157,1.0
sco_21924at7157_Anopheles_sinensis,sco21924at7157,1.0
sco_21939at7157_Anopheles_sinensis,sco21939at7157,1.0
sco_21946at7157_Anopheles_sinensis,sco21946at7157,1.0
sco_21955at7157_Anopheles_sinensis,sco21955at7157,1.0
sco_21962at7157_Anopheles_sinensis,sco21962at7157,1.0
sco_21970at7157_Anopheles_sinensis,sco21970at7157,1.0
sco_21986at7157_Anopheles_sinensis,sco21986at7157,1.0
sco_21991at7157_Anopheles_sinensis,sco21991at7157,1.0
sco_21992at7157_Anopheles_sinensis,sco21992at7157,1.0
sco_21995at7157_Anopheles_sinensis,sco21995at7157,1.0
sco_21997at7157_Anopheles_sinensis,sco21997at7157,1.0
sco_21999at7157_Anopheles_sinensis,sco21999at7157,1.0
sco_22012at7157_Anopheles_sinensis,sco22012at7157,1.0
sco_22017at7157_Anopheles_sinensis,sco22017at7157,1.0
sco_22030at7157_Anopheles_sinensis,sco22030at7157,1.0
sco_22036at7157_Anopheles_sinensis,sco22036at7157,1.0
sco_22043at7157_Anopheles_sinensis,sco22043at7157,1.0
sco_22044at7157_Anopheles_sinensis,sco22044at7157,1.0
sco_22067at7157_Anopheles_sinensis,sco22067at7157,1.0
sco_22069at7157_Anopheles_sinensis,sco22069at7157,1.0
sco_22071at7157_Anopheles_sinensis,sco22071at7157,1.0
sco_22075at7157_Anopheles_sinensis,sco22075at7157,1.0
sco_22080at7157_Anopheles_sinensis,sco22080at7157,1.0
sco_22091at7157_Anopheles_sinensis,sco22091at7157,1.0
sco_22094at7157_Anopheles_sinensis,sco22094at7157,1.0
sco_22100at7157_Anopheles_sinensis,sco22100at7157,1.0
sco_22114at7157_Anopheles_sinensis,sco22114at7157,1.0
sco_22120at7157_Anopheles_sinensis,sco22120at7157,1.0
sco_22137at7157_Anopheles_sinensis,sco22137at7157,1.0
sco_22141at7157_Anopheles_sinensis,sco22141at7157,1.0
sco_22142at7157_Anopheles_sinensis,sco22142at7157,1.0
sco_22144at7157_Anopheles_sinensis,sco22144at7157,1.0
sco_22145at7157_Anopheles_sinensis,sco22145at7157,1.0
sco_22146at7157_Anopheles_sinensis,sco22146at7157,1.0
sco_22152at7157_Anopheles_sinensis,sco22152at7157,1.0
sco_22162at7157_Anopheles_sinensis,sco22162at7157,1.0
sco_22184at7157_Anopheles_sinensis,sco22184at7157,1.0
sco_22188at7157_Anopheles_sinensis,sco22188at7157,1.0
sco_22191at7157_Anopheles_sinensis,sco22191at7157,1.0
sco_22203at7157_Anopheles_sinensis,sco22203at7157,1.0
sco_22205at7157_Anopheles_sinensis,sco22205at7157,1.0
sco_22220at7157_Anopheles_sinensis,sco22220at7157,1.0
sco_2222at7157_Anopheles_sinensis,sco2222at7157,1.0
sco_22230at7157_Anopheles_sinensis,sco22230at7157,1.0
sco_22237at7157_Anopheles_sinensis,sco22237at7157,1.0
sco_22257at7157_Anopheles_sinensis,sco22257at7157,1.0
sco_22265at7157_Anopheles_sinensis,sco22265at7157,1.0
sco_22280at7157_Anopheles_sinensis,sco22280at7157,1.0
sco_22287at7157_Anopheles_sinensis,sco22287at7157,1.0
sco_22289at7157_Anopheles_sinensis,sco22289at7157,1.0
sco_22293at7157_Anopheles_sinensis,sco22293at7157,1.0
sco_22296at7157_Anopheles_sinensis,sco22296at7157,1.0
sco_22297at7157_Anopheles_sinensis,sco22297at7157,1.0
sco_22302at7157_Anopheles_sinensis,sco22302at7157,1.0
sco_22303at7157_Anopheles_sinensis,sco22303at7157,1.0
sco_22305at7157_Anopheles_sinensis,sco22305at7157,1.0
sco_22313at7157_Anopheles_sinensis,sco22313at7157,1.0
sco_22316at7157_Anopheles_sinensis,sco22316at7157,1.0
sco_22318at7157_Anopheles_sinensis,sco22318at7157,1.0
sco_22321at7157_Anopheles_sinensis,sco22321at7157,1.0
sco_22336at7157_Anopheles_sinensis,sco22336at7157,1.0
sco_22357at7157_Anopheles_sinensis,sco22357at7157,1.0
sco_22368at7157_Anopheles_sinensis,sco22368at7157,1.0
sco_22374at7157_Anopheles_sinensis,sco22374at7157,1.0
sco_22381at7157_Anopheles_sinensis,sco22381at7157,1.0
sco_22388at7157_Anopheles_sinensis,sco22388at7157,1.0
sco_22420at7157_Anopheles_sinensis,sco19765at7157,1.0
sco_22426at7157_Anopheles_sinensis,sco22426at7157,1.0
sco_22428at7157_Anopheles_sinensis,sco22428at7157,1.0
sco_22431at7157_Anopheles_sinensis,sco20091at7157,0.9995542
sco_22458at7157_Anopheles_sinensis,sco22458at7157,1.0
sco_22462at7157_Anopheles_sinensis,sco22462at7157,1.0
sco_22471at7157_Anopheles_sinensis,sco22471at7157,1.0
sco_22479at7157_Anopheles_sinensis,sco22479at7157,1.0
sco_22494at7157_Anopheles_sinensis,sco22494at7157,1.0
sco_22496at7157_Anopheles_sinensis,sco22496at7157,1.0
sco_224at7157_Anopheles_sinensis,sco224at7157,1.0
sco_22507at7157_Anopheles_sinensis,sco22507at7157,1.0
sco_22510at7157_Anopheles_sinensis,sco22510at7157,1.0
sco_22512at7157_Anopheles_sinensis,sco22512at7157,1.0
sco_22519at7157_Anopheles_sinensis,sco22519at7157,1.0
sco_22532at7157_Anopheles_sinensis,sco16810at7157,0.698098
sco_22537at7157_Anopheles_sinensis,sco22537at7157,1.0
sco_22540at7157_Anopheles_sinensis,sco22540at7157,1.0
sco_22553at7157_Anopheles_sinensis,sco22553at7157,1.0
sco_22578at7157_Anopheles_sinensis,sco22578at7157,1.0
sco_22583at7157_Anopheles_sinensis,sco22583at7157,1.0
sco_22591at7157_Anopheles_sinensis,sco22591at7157,1.0
sco_22597at7157_Anopheles_sinensis,sco5967at7157,0.99490994
sco_22601at7157_Anopheles_sinensis,sco41711at7157,1.0
sco_22602at7157_Anopheles_sinensis,sco22602at7157,1.0
sco_22605at7157_Anopheles_sinensis,sco22605at7157,1.0
sco_22622at7157_Anopheles_sinensis,sco22622at7157,1.0
sco_22625at7157_Anopheles_sinensis,sco22625at7157,1.0
sco_2262at7157_Anopheles_sinensis,sco2262at7157,1.0
sco_22636at7157_Anopheles_sinensis,sco22636at7157,1.0
sco_22662at7157_Anopheles_sinensis,sco22662at7157,1.0
sco_226at7157_Anopheles_sinensis,sco226at7157,1.0
sco_22712at7157_Anopheles_sinensis,sco22712at7157,1.0
sco_2271at7157_Anopheles_sinensis,sco2271at7157,1.0
sco_22726at7157_Anopheles_sinensis,sco22726at7157,1.0
sco_22733at7157_Anopheles_sinensis,sco22733at7157,1.0
sco_22747at7157_Anopheles_sinensis,sco22747at7157,1.0
sco_22754at7157_Anopheles_sinensis,sco22754at7157,1.0
sco_22757at7157_Anopheles_sinensis,sco22757at7157,1.0
sco_2275at7157_Anopheles_sinensis,sco2275at7157,1.0
sco_22771at7157_Anopheles_sinensis,sco22771at7157,1.0
sco_22775at7157_Anopheles_sinensis,sco22775at7157,1.0
sco_22785at7157_Anopheles_sinensis,sco22785at7157,1.0
sco_22786at7157_Anopheles_sinensis,sco45574at7157,0.9983057
sco_22788at7157_Anopheles_sinensis,sco22788at7157,1.0
sco_22791at7157_Anopheles_sinensis,sco22791at7157,1.0
sco_22803at7157_Anopheles_sinensis,sco22803at7157,1.0
sco_22810at7157_Anopheles_sinensis,sco22810at7157,1.0
sco_22819at7157_Anopheles_sinensis,sco22819at7157,1.0
sco_22820at7157_Anopheles_sinensis,sco22820at7157,1.0
sco_22824at7157_Anopheles_sinensis,sco22824at7157,1.0
sco_22828at7157_Anopheles_sinensis,sco22828at7157,1.0
sco_22833at7157_Anopheles_sinensis,sco22833at7157,1.0
sco_22876at7157_Anopheles_sinensis,sco22876at7157,1.0
sco_22880at7157_Anopheles_sinensis,sco22880at7157,1.0
sco_22883at7157_Anopheles_sinensis,sco22883at7157,1.0
sco_22887at7157_Anopheles_sinensis,sco22887at7157,1.0
sco_22892at7157_Anopheles_sinensis,sco22892at7157,1.0
sco_22895at7157_Anopheles_sinensis,sco22895at7157,1.0
sco_22896at7157_Anopheles_sinensis,sco22896at7157,1.0
sco_228at7157_Anopheles_sinensis,sco228at7157,1.0
sco_22905at7157_Anopheles_sinensis,sco22905at7157,1.0
sco_22915at7157_Anopheles_sinensis,sco22915at7157,1.0
sco_22925at7157_Anopheles_sinensis,sco22925at7157,1.0
sco_22935at7157_Anopheles_sinensis,sco22935at7157,1.0
sco_22949at7157_Anopheles_sinensis,sco22949at7157,1.0
sco_22953at7157_Anopheles_sinensis,sco22953at7157,1.0
sco_22969at7157_Anopheles_sinensis,sco22969at7157,1.0
sco_22976at7157_Anopheles_sinensis,sco22976at7157,1.0
sco_22977at7157_Anopheles_sinensis,sco22977at7157,1.0
sco_22978at7157_Anopheles_sinensis,sco22978at7157,1.0
sco_22984at7157_Anopheles_sinensis,sco22984at7157,1.0
sco_22989at7157_Anopheles_sinensis,sco22989at7157,1.0
sco_23004at7157_Anopheles_sinensis,sco23004at7157,1.0
sco_23008at7157_Anopheles_sinensis,sco23008at7157,1.0
sco_23022at7157_Anopheles_sinensis,sco23022at7157,1.0
sco_23035at7157_Anopheles_sinensis,sco23035at7157,1.0
sco_23039at7157_Anopheles_sinensis,sco23039at7157,1.0
sco_23044at7157_Anopheles_sinensis,sco23044at7157,1.0
sco_23048at7157_Anopheles_sinensis,sco23048at7157,1.0
sco_23052at7157_Anopheles_sinensis,sco23052at7157,1.0
sco_23059at7157_Anopheles_sinensis,sco23059at7157,1.0
sco_23064at7157_Anopheles_sinensis,sco23064at7157,1.0
sco_23069at7157_Anopheles_sinensis,sco23069at7157,1.0
sco_23070at7157_Anopheles_sinensis,sco23070at7157,1.0
sco_2307at7157_Anopheles_sinensis,sco2307at7157,1.0
sco_23082at7157_Anopheles_sinensis,sco23082at7157,1.0
sco_2308at7157_Anopheles_sinensis,sco2308at7157,1.0
sco_23116at7157_Anopheles_sinensis,sco23116at7157,1.0
sco_23122at7157_Anopheles_sinensis,sco23122at7157,1.0
sco_23129at7157_Anopheles_sinensis,sco23129at7157,1.0
sco_23131at7157_Anopheles_sinensis,sco23131at7157,1.0
sco_23139at7157_Anopheles_sinensis,sco23139at7157,1.0
sco_23148at7157_Anopheles_sinensis,sco23148at7157,1.0
sco_23156at7157_Anopheles_sinensis,sco23156at7157,1.0
sco_23163at7157_Anopheles_sinensis,sco23163at7157,1.0
sco_23169at7157_Anopheles_sinensis,sco23169at7157,1.0
sco_23189at7157_Anopheles_sinensis,sco23189at7157,1.0
sco_2318at7157_Anopheles_sinensis,sco2318at7157,1.0
sco_23200at7157_Anopheles_sinensis,sco23200at7157,1.0
sco_23206at7157_Anopheles_sinensis,sco23206at7157,1.0
sco_23207at7157_Anopheles_sinensis,sco23207at7157,1.0
sco_23209at7157_Anopheles_sinensis,sco23209at7157,1.0
sco_23210at7157_Anopheles_sinensis,sco23210at7157,1.0
sco_23212at7157_Anopheles_sinensis,sco23212at7157,0.96776867
sco_23213at7157_Anopheles_sinensis,sco23213at7157,1.0
sco_2321at7157_Anopheles_sinensis,sco2321at7157,1.0
sco_23221at7157_Anopheles_sinensis,sco23221at7157,1.0
sco_23232at7157_Anopheles_sinensis,sco23232at7157,1.0
sco_23244at7157_Anopheles_sinensis,sco23244at7157,1.0
sco_23247at7157_Anopheles_sinensis,sco23247at7157,1.0
sco_23251at7157_Anopheles_sinensis,sco23251at7157,1.0
sco_23253at7157_Anopheles_sinensis,sco23253at7157,1.0
sco_23257at7157_Anopheles_sinensis,sco23257at7157,1.0
sco_23260at7157_Anopheles_sinensis,sco23260at7157,1.0
sco_23274at7157_Anopheles_sinensis,sco23274at7157,1.0
sco_23283at7157_Anopheles_sinensis,sco23283at7157,1.0
sco_23286at7157_Anopheles_sinensis,sco23286at7157,1.0
sco_23288at7157_Anopheles_sinensis,sco23288at7157,1.0
sco_2330at7157_Anopheles_sinensis,sco2330at7157,1.0
sco_23316at7157_Anopheles_sinensis,sco23316at7157,1.0
sco_23339at7157_Anopheles_sinensis,sco23339at7157,1.0
sco_23342at7157_Anopheles_sinensis,sco23342at7157,1.0
sco_23343at7157_Anopheles_sinensis,sco23343at7157,1.0
sco_23344at7157_Anopheles_sinensis,sco23344at7157,1.0
sco_23348at7157_Anopheles_sinensis,sco23348at7157,1.0
sco_23359at7157_Anopheles_sinensis,sco23359at7157,1.0
sco_23367at7157_Anopheles_sinensis,sco23367at7157,1.0
sco_23373at7157_Anopheles_sinensis,sco23373at7157,1.0
sco_23392at7157_Anopheles_sinensis,sco23392at7157,1.0
sco_23405at7157_Anopheles_sinensis,sco23405at7157,1.0
sco_23415at7157_Anopheles_sinensis,sco23415at7157,1.0
sco_23423at7157_Anopheles_sinensis,sco23423at7157,1.0
sco_23427at7157_Anopheles_sinensis,sco23427at7157,1.0
sco_23431at7157_Anopheles_sinensis,sco23431at7157,1.0
sco_23442at7157_Anopheles_sinensis,sco23442at7157,1.0
sco_23456at7157_Anopheles_sinensis,sco23456at7157,1.0
sco_23462at7157_Anopheles_sinensis,sco23462at7157,1.0
sco_23464at7157_Anopheles_sinensis,sco23464at7157,1.0
sco_23474at7157_Anopheles_sinensis,sco23474at7157,1.0
sco_23481at7157_Anopheles_sinensis,sco23481at7157,1.0
sco_23493at7157_Anopheles_sinensis,sco23493at7157,1.0
sco_23506at7157_Anopheles_sinensis,sco23506at7157,1.0
sco_2350at7157_Anopheles_sinensis,sco2350at7157,1.0
sco_2352at7157_Anopheles_sinensis,sco2352at7157,1.0
sco_23534at7157_Anopheles_sinensis,sco23534at7157,1.0
sco_23541at7157_Anopheles_sinensis,sco23541at7157,1.0
sco_23545at7157_Anopheles_sinensis,sco23545at7157,1.0
sco_23547at7157_Anopheles_sinensis,sco23547at7157,1.0
sco_23553at7157_Anopheles_sinensis,sco23553at7157,1.0
sco_23554at7157_Anopheles_sinensis,sco23554at7157,1.0
sco_23570at7157_Anopheles_sinensis,sco23570at7157,1.0
sco_23573at7157_Anopheles_sinensis,sco23573at7157,1.0
sco_23589at7157_Anopheles_sinensis,sco23589at7157,1.0
sco_23605at7157_Anopheles_sinensis,sco23605at7157,1.0
sco_23608at7157_Anopheles_sinensis,sco23608at7157,1.0
sco_23641at7157_Anopheles_sinensis,sco23641at7157,1.0
sco_23651at7157_Anopheles_sinensis,sco23651at7157,1.0
sco_23660at7157_Anopheles_sinensis,sco23660at7157,1.0
sco_23670at7157_Anopheles_sinensis,sco23670at7157,1.0
sco_23673at7157_Anopheles_sinensis,sco23673at7157,1.0
sco_23679at7157_Anopheles_sinensis,sco23679at7157,1.0
sco_23684at7157_Anopheles_sinensis,sco23684at7157,1.0
sco_23685at7157_Anopheles_sinensis,sco23685at7157,1.0
sco_23722at7157_Anopheles_sinensis,sco23722at7157,1.0
sco_23728at7157_Anopheles_sinensis,sco23728at7157,1.0
sco_23736at7157_Anopheles_sinensis,sco23736at7157,1.0
sco_23738at7157_Anopheles_sinensis,sco23738at7157,1.0
sco_23753at7157_Anopheles_sinensis,sco23753at7157,1.0
sco_23775at7157_Anopheles_sinensis,sco23775at7157,1.0
sco_23782at7157_Anopheles_sinensis,sco23782at7157,1.0
sco_23787at7157_Anopheles_sinensis,sco23787at7157,1.0
sco_23789at7157_Anopheles_sinensis,sco23789at7157,1.0
sco_23810at7157_Anopheles_sinensis,sco23810at7157,1.0
sco_23812at7157_Anopheles_sinensis,sco23812at7157,1.0
sco_23818at7157_Anopheles_sinensis,sco23818at7157,1.0
sco_2382at7157_Anopheles_sinensis,sco2382at7157,1.0
sco_23837at7157_Anopheles_sinensis,sco41907at7157,1.0
sco_23841at7157_Anopheles_sinensis,sco23841at7157,1.0
sco_23842at7157_Anopheles_sinensis,sco23842at7157,1.0
sco_23845at7157_Anopheles_sinensis,sco23845at7157,1.0
sco_23850at7157_Anopheles_sinensis,sco23850at7157,1.0
sco_23853at7157_Anopheles_sinensis,sco23853at7157,1.0
sco_23855at7157_Anopheles_sinensis,sco23855at7157,1.0
sco_23871at7157_Anopheles_sinensis,sco23871at7157,1.0
sco_23885at7157_Anopheles_sinensis,sco23206at7157,0.99898773
sco_23892at7157_Anopheles_sinensis,sco23892at7157,1.0
sco_23893at7157_Anopheles_sinensis,sco23893at7157,1.0
sco_23898at7157_Anopheles_sinensis,sco23898at7157,1.0
sco_23905at7157_Anopheles_sinensis,sco23905at7157,1.0
sco_23910at7157_Anopheles_sinensis,sco23910at7157,1.0
sco_23922at7157_Anopheles_sinensis,sco23922at7157,1.0
sco_23928at7157_Anopheles_sinensis,sco23928at7157,1.0
sco_23936at7157_Anopheles_sinensis,sco23936at7157,1.0
sco_23955at7157_Anopheles_sinensis,sco23955at7157,1.0
sco_23960at7157_Anopheles_sinensis,sco23960at7157,1.0
sco_23974at7157_Anopheles_sinensis,sco23974at7157,1.0
sco_23987at7157_Anopheles_sinensis,sco23987at7157,1.0
sco_23991at7157_Anopheles_sinensis,sco23991at7157,1.0
sco_23999at7157_Anopheles_sinensis,sco23999at7157,1.0
sco_24005at7157_Anopheles_sinensis,sco24005at7157,1.0
sco_24008at7157_Anopheles_sinensis,sco24008at7157,1.0
sco_2400at7157_Anopheles_sinensis,sco2400at7157,1.0
sco_24012at7157_Anopheles_sinensis,sco24012at7157,1.0
sco_24021at7157_Anopheles_sinensis,sco24021at7157,1.0
sco_24024at7157_Anopheles_sinensis,sco24024at7157,1.0
sco_24025at7157_Anopheles_sinensis,sco24025at7157,1.0
sco_24028at7157_Anopheles_sinensis,sco24028at7157,1.0
sco_24032at7157_Anopheles_sinensis,sco24032at7157,1.0
sco_24037at7157_Anopheles_sinensis,sco24037at7157,1.0
sco_2403at7157_Anopheles_sinensis,sco2403at7157,1.0
sco_24056at7157_Anopheles_sinensis,sco24056at7157,1.0
sco_2406at7157_Anopheles_sinensis,sco2406at7157,1.0
sco_24072at7157_Anopheles_sinensis,sco24072at7157,1.0
sco_24089at7157_Anopheles_sinensis,sco24089at7157,1.0
sco_24092at7157_Anopheles_sinensis,sco24092at7157,1.0
sco_24093at7157_Anopheles_sinensis,sco24093at7157,1.0
sco_24094at7157_Anopheles_sinensis,sco24094at7157,1.0
sco_24153at7157_Anopheles_sinensis,sco24153at7157,1.0
sco_24173at7157_Anopheles_sinensis,sco24173at7157,1.0
sco_24179at7157_Anopheles_sinensis,sco24179at7157,1.0
sco_24184at7157_Anopheles_sinensis,sco24184at7157,1.0
sco_24192at7157_Anopheles_sinensis,sco24192at7157,1.0
sco_24193at7157_Anopheles_sinensis,sco24193at7157,1.0
sco_24199at7157_Anopheles_sinensis,sco11385at7157,0.9916796
sco_2419at7157_Anopheles_sinensis,sco2419at7157,1.0
sco_24236at7157_Anopheles_sinensis,sco24236at7157,1.0
sco_24237at7157_Anopheles_sinensis,sco24237at7157,1.0
sco_24240at7157_Anopheles_sinensis,sco24240at7157,1.0
sco_24244at7157_Anopheles_sinensis,sco24244at7157,1.0
sco_24246at7157_Anopheles_sinensis,sco24246at7157,1.0
sco_24248at7157_Anopheles_sinensis,sco24248at7157,1.0
sco_24249at7157_Anopheles_sinensis,sco24249at7157,1.0
sco_24253at7157_Anopheles_sinensis,sco24253at7157,1.0
sco_24261at7157_Anopheles_sinensis,sco24261at7157,1.0
sco_24269at7157_Anopheles_sinensis,sco24269at7157,1.0
sco_24271at7157_Anopheles_sinensis,sco24271at7157,1.0
sco_24276at7157_Anopheles_sinensis,sco24276at7157,1.0
sco_24285at7157_Anopheles_sinensis,sco24285at7157,1.0
sco_24286at7157_Anopheles_sinensis,sco24286at7157,1.0
sco_24307at7157_Anopheles_sinensis,sco24307at7157,1.0
sco_2430at7157_Anopheles_sinensis,sco2430at7157,1.0
sco_24317at7157_Anopheles_sinensis,sco24317at7157,1.0
sco_24333at7157_Anopheles_sinensis,sco5747at7157,0.9999962
sco_24341at7157_Anopheles_sinensis,sco24341at7157,1.0
sco_24349at7157_Anopheles_sinensis,sco24349at7157,1.0
sco_24355at7157_Anopheles_sinensis,sco24355at7157,1.0
sco_24356at7157_Anopheles_sinensis,sco24356at7157,1.0
sco_24363at7157_Anopheles_sinensis,sco24363at7157,1.0
sco_24365at7157_Anopheles_sinensis,sco24365at7157,1.0
sco_24378at7157_Anopheles_sinensis,sco24378at7157,1.0
sco_24390at7157_Anopheles_sinensis,sco24390at7157,1.0
sco_24395at7157_Anopheles_sinensis,sco24395at7157,1.0
sco_24403at7157_Anopheles_sinensis,sco24403at7157,1.0
sco_2440at7157_Anopheles_sinensis,sco2440at7157,1.0
sco_24414at7157_Anopheles_sinensis,sco24414at7157,1.0
sco_24417at7157_Anopheles_sinensis,sco24417at7157,1.0
sco_24420at7157_Anopheles_sinensis,sco24420at7157,1.0
sco_24465at7157_Anopheles_sinensis,sco24465at7157,1.0
sco_24468at7157_Anopheles_sinensis,sco24468at7157,1.0
sco_24474at7157_Anopheles_sinensis,sco24474at7157,1.0
sco_24480at7157_Anopheles_sinensis,sco24480at7157,1.0
sco_24481at7157_Anopheles_sinensis,sco24481at7157,1.0
sco_2449at7157_Anopheles_sinensis,sco2449at7157,1.0
sco_24500at7157_Anopheles_sinensis,sco24500at7157,1.0
sco_24503at7157_Anopheles_sinensis,sco24503at7157,1.0
sco_24505at7157_Anopheles_sinensis,sco24505at7157,1.0
sco_24508at7157_Anopheles_sinensis,sco24508at7157,1.0
sco_24522at7157_Anopheles_sinensis,sco24522at7157,1.0
sco_24524at7157_Anopheles_sinensis,sco24524at7157,1.0
sco_24529at7157_Anopheles_sinensis,sco24529at7157,1.0
sco_24540at7157_Anopheles_sinensis,sco24540at7157,1.0
sco_24572at7157_Anopheles_sinensis,sco24572at7157,1.0
sco_24583at7157_Anopheles_sinensis,sco24583at7157,1.0
sco_24586at7157_Anopheles_sinensis,sco24586at7157,1.0
sco_24593at7157_Anopheles_sinensis,sco24593at7157,1.0
sco_24594at7157_Anopheles_sinensis,sco24594at7157,1.0
sco_24605at7157_Anopheles_sinensis,sco24605at7157,1.0
sco_24610at7157_Anopheles_sinensis,sco24610at7157,1.0
sco_24612at7157_Anopheles_sinensis,sco24612at7157,1.0
sco_24623at7157_Anopheles_sinensis,sco24623at7157,1.0
