sequence_id,prediction,confidence
sco_22067at7157_Aedes_aegypti,sco22067at7157,1.0
sco_22069at7157_Aedes_aegypti,sco22069at7157,1.0
sco_22071at7157_Aedes_aegypti,sco22071at7157,1.0
sco_22075at7157_Aedes_aegypti,sco22075at7157,1.0
sco_22091at7157_Aedes_aegypti,sco22091at7157,1.0
sco_22094at7157_Aedes_aegypti,sco22094at7157,1.0
sco_22095at7157_Aedes_aegypti,sco22095at7157,1.0
sco_22100at7157_Aedes_aegypti,sco22100at7157,1.0
sco_22114at7157_Aedes_aegypti,sco22114at7157,1.0
sco_22120at7157_Aedes_aegypti,sco22120at7157,1.0
sco_22137at7157_Aedes_aegypti,sco22137at7157,1.0
sco_22141at7157_Aedes_aegypti,sco22141at7157,1.0
sco_22142at7157_Aedes_aegypti,sco22142at7157,1.0
sco_22144at7157_Aedes_aegypti,sco22144at7157,1.0
sco_22145at7157_Aedes_aegypti,sco22145at7157,1.0
sco_22146at7157_Aedes_aegypti,sco22146at7157,1.0
sco_22152at7157_Aedes_aegypti,sco22152at7157,1.0
sco_22159at7157_Aedes_aegypti,sco22159at7157,1.0
sco_22162at7157_Aedes_aegypti,sco22162at7157,1.0
sco_22184at7157_Aedes_aegypti,sco22184at7157,1.0
sco_22188at7157_Aedes_aegypti,sco22188at7157,1.0
sco_22191at7157_Aedes_aegypti,sco22191at7157,1.0
sco_22203at7157_Aedes_aegypti,sco22203at7157,1.0
sco_22205at7157_Aedes_aegypti,sco22205at7157,1.0
sco_22214at7157_Aedes_aegypti,sco22214at7157,1.0
sco_22220at7157_Aedes_aegypti,sco38769at7157,0.99863786
sco_22230at7157_Aedes_aegypti,sco22230at7157,1.0
sco_22237at7157_Aedes_aegypti,sco22237at7157,1.0
sco_22257at7157_Aedes_aegypti,sco22257at7157,1.0
sco_22260at7157_Aedes_aegypti,sco22260at7157,1.0
sco_22265at7157_Aedes_aegypti,sco22265at7157,1.0
sco_22271at7157_Aedes_aegypti,sco22271at7157,1.0
sco_22280at7157_Aedes_aegypti,sco22280at7157,1.0
sco_22287at7157_Aedes_aegypti,sco22287at7157,1.0
sco_22289at7157_Aedes_aegypti,sco22289at7157,1.0
sco_22293at7157_Aedes_aegypti,sco22293at7157,1.0
sco_22296at7157_Aedes_aegypti,sco22296at7157,1.0
sco_22297at7157_Aedes_aegypti,sco22297at7157,1.0
sco_22302at7157_Aedes_aegypti,sco22302at7157,1.0
sco_22303at7157_Aedes_aegypti,sco22303at7157,1.0
sco_22305at7157_Aedes_aegypti,sco22305at7157,1.0
sco_22313at7157_Aedes_aegypti,sco22313at7157,1.0
sco_22316at7157_Aedes_aegypti,sco22316at7157,1.0
sco_22318at7157_Aedes_aegypti,sco22318at7157,1.0
sco_22321at7157_Aedes_aegypti,sco22321at7157,1.0
sco_22334at7157_Aedes_aegypti,sco22334at7157,1.0
sco_22336at7157_Aedes_aegypti,sco22336at7157,1.0
sco_22357at7157_Aedes_aegypti,sco22357at7157,1.0
sco_22362at7157_Aedes_aegypti,sco22362at7157,1.0
sco_22368at7157_Aedes_aegypti,sco22368at7157,1.0
sco_22374at7157_Aedes_aegypti,sco22374at7157,1.0
sco_22381at7157_Aedes_aegypti,sco22381at7157,1.0
sco_22388at7157_Aedes_aegypti,sco22388at7157,1.0
sco_22420at7157_Aedes_aegypti,sco22420at7157,1.0
sco_22425at7157_Aedes_aegypti,sco22425at7157,1.0
sco_22426at7157_Aedes_aegypti,sco22426at7157,1.0
sco_22428at7157_Aedes_aegypti,sco22428at7157,1.0
sco_22431at7157_Aedes_aegypti,sco22431at7157,1.0
sco_22458at7157_Aedes_aegypti,sco22458at7157,1.0
sco_22462at7157_Aedes_aegypti,sco22462at7157,1.0
sco_22471at7157_Aedes_aegypti,sco22471at7157,1.0
sco_22479at7157_Aedes_aegypti,sco22479at7157,1.0
sco_22494at7157_Aedes_aegypti,sco22494at7157,1.0
sco_22496at7157_Aedes_aegypti,sco22496at7157,1.0
sco_224at7157_Aedes_aegypti,sco224at7157,1.0
sco_22507at7157_Aedes_aegypti,sco22507at7157,1.0
sco_22510at7157_Aedes_aegypti,sco22510at7157,1.0
sco_22512at7157_Aedes_aegypti,sco22512at7157,1.0
sco_22519at7157_Aedes_aegypti,sco22519at7157,1.0
sco_22532at7157_Aedes_aegypti,sco22532at7157,1.0
sco_22537at7157_Aedes_aegypti,sco22537at7157,1.0
sco_2253at7157_Aedes_aegypti,sco2253at7157,1.0
sco_22553at7157_Aedes_aegypti,sco22553at7157,1.0
sco_22556at7157_Aedes_aegypti,sco22556at7157,1.0
sco_22573at7157_Aedes_aegypti,sco22573at7157,1.0
sco_22578at7157_Aedes_aegypti,sco22578at7157,1.0
sco_22583at7157_Aedes_aegypti,sco22583at7157,1.0
sco_22584at7157_Aedes_aegypti,sco22584at7157,1.0
sco_22591at7157_Aedes_aegypti,sco22591at7157,1.0
sco_22597at7157_Aedes_aegypti,sco22597at7157,1.0
sco_22601at7157_Aedes_aegypti,sco22601at7157,1.0
sco_22602at7157_Aedes_aegypti,sco22602at7157,1.0
sco_22605at7157_Aedes_aegypti,sco22605at7157,1.0
sco_22622at7157_Aedes_aegypti,sco22622at7157,1.0
sco_22625at7157_Aedes_aegypti,sco22625at7157,1.0
sco_2262at7157_Aedes_aegypti,sco2262at7157,1.0
sco_22636at7157_Aedes_aegypti,sco22636at7157,1.0
sco_22662at7157_Aedes_aegypti,sco22662at7157,1.0
sco_226at7157_Aedes_aegypti,sco226at7157,1.0
sco_22712at7157_Aedes_aegypti,sco22712at7157,1.0
sco_2271at7157_Aedes_aegypti,sco2271at7157,1.0
sco_22726at7157_Aedes_aegypti,sco22726at7157,1.0
sco_22733at7157_Aedes_aegypti,sco22733at7157,1.0
sco_22747at7157_Aedes_aegypti,sco22747at7157,1.0
sco_22754at7157_Aedes_aegypti,sco22754at7157,1.0
sco_2275at7157_Aedes_aegypti,sco2275at7157,1.0
sco_22763at7157_Aedes_aegypti,sco22763at7157,1.0
sco_22771at7157_Aedes_aegypti,sco22771at7157,1.0
sco_22772at7157_Aedes_aegypti,sco22772at7157,1.0
sco_22775at7157_Aedes_aegypti,sco22775at7157,1.0
sco_22786at7157_Aedes_aegypti,sco22786at7157,1.0
sco_22788at7157_Aedes_aegypti,sco22788at7157,1.0
sco_22789at7157_Aedes_aegypti,sco22789at7157,1.0
sco_22791at7157_Aedes_aegypti,sco22791at7157,1.0
sco_22803at7157_Aedes_aegypti,sco14955at7157,0.9999982
sco_22810at7157_Aedes_aegypti,sco22810at7157,1.0
sco_22819at7157_Aedes_aegypti,sco22819at7157,1.0
sco_22824at7157_Aedes_aegypti,sco22824at7157,1.0
sco_22828at7157_Aedes_aegypti,sco22828at7157,1.0
sco_22833at7157_Aedes_aegypti,sco22833at7157,1.0
sco_22876at7157_Aedes_aegypti,sco22876at7157,1.0
sco_22880at7157_Aedes_aegypti,sco22880at7157,1.0
sco_22883at7157_Aedes_aegypti,sco22883at7157,1.0
sco_22887at7157_Aedes_aegypti,sco22887at7157,1.0
sco_22892at7157_Aedes_aegypti,sco22892at7157,1.0
sco_22895at7157_Aedes_aegypti,sco22895at7157,1.0
sco_228at7157_Aedes_aegypti,sco228at7157,1.0
sco_22905at7157_Aedes_aegypti,sco22905at7157,1.0
sco_22908at7157_Aedes_aegypti,sco22908at7157,1.0
sco_22915at7157_Aedes_aegypti,sco22915at7157,1.0
sco_22925at7157_Aedes_aegypti,sco22925at7157,1.0
sco_22935at7157_Aedes_aegypti,sco22935at7157,1.0
sco_22949at7157_Aedes_aegypti,sco22949at7157,1.0
sco_22953at7157_Aedes_aegypti,sco22953at7157,1.0
sco_22969at7157_Aedes_aegypti,sco22969at7157,1.0
sco_22971at7157_Aedes_aegypti,sco22971at7157,1.0
sco_22976at7157_Aedes_aegypti,sco22976at7157,1.0
sco_22977at7157_Aedes_aegypti,sco22977at7157,1.0
sco_22978at7157_Aedes_aegypti,sco22978at7157,1.0
sco_22984at7157_Aedes_aegypti,sco22984at7157,1.0
sco_22989at7157_Aedes_aegypti,sco22989at7157,0.9989581
sco_22992at7157_Aedes_aegypti,sco22992at7157,1.0
sco_23004at7157_Aedes_aegypti,sco23004at7157,1.0
sco_23008at7157_Aedes_aegypti,sco23008at7157,1.0
sco_23015at7157_Aedes_aegypti,sco23015at7157,1.0
sco_23022at7157_Aedes_aegypti,sco23022at7157,1.0
sco_23035at7157_Aedes_aegypti,sco23035at7157,1.0
sco_23039at7157_Aedes_aegypti,sco23039at7157,1.0
sco_23044at7157_Aedes_aegypti,sco23044at7157,1.0
sco_23048at7157_Aedes_aegypti,sco23048at7157,1.0
sco_23052at7157_Aedes_aegypti,sco23052at7157,1.0
sco_23059at7157_Aedes_aegypti,sco23059at7157,1.0
sco_23064at7157_Aedes_aegypti,sco23064at7157,1.0
sco_23069at7157_Aedes_aegypti,sco23069at7157,1.0
sco_23070at7157_Aedes_aegypti,sco23070at7157,1.0
sco_2307at7157_Aedes_aegypti,sco2307at7157,1.0
sco_23082at7157_Aedes_aegypti,sco23082at7157,1.0
sco_2308at7157_Aedes_aegypti,sco2308at7157,1.0
sco_23116at7157_Aedes_aegypti,sco23116at7157,1.0
sco_23129at7157_Aedes_aegypti,sco23129at7157,1.0
sco_23131at7157_Aedes_aegypti,sco23131at7157,1.0
sco_23139at7157_Aedes_aegypti,sco23139at7157,1.0
sco_23148at7157_Aedes_aegypti,sco23148at7157,1.0
sco_23156at7157_Aedes_aegypti,sco23156at7157,1.0
sco_23163at7157_Aedes_aegypti,sco23163at7157,1.0
sco_23169at7157_Aedes_aegypti,sco23169at7157,1.0
sco_23189at7157_Aedes_aegypti,sco23189at7157,1.0
sco_2318at7157_Aedes_aegypti,sco2318at7157,1.0
sco_23200at7157_Aedes_aegypti,sco23200at7157,0.8880826
sco_23206at7157_Aedes_aegypti,sco23206at7157,1.0
sco_23207at7157_Aedes_aegypti,sco23207at7157,1.0
sco_23209at7157_Aedes_aegypti,sco23209at7157,1.0
sco_2320at7157_Aedes_aegypti,sco2320at7157,1.0
sco_23210at7157_Aedes_aegypti,sco23210at7157,1.0
sco_23212at7157_Aedes_aegypti,sco23212at7157,1.0
sco_23213at7157_Aedes_aegypti,sco23213at7157,1.0
sco_2321at7157_Aedes_aegypti,sco2321at7157,1.0
sco_23221at7157_Aedes_aegypti,sco23221at7157,1.0
sco_23232at7157_Aedes_aegypti,sco23232at7157,1.0
sco_2323at7157_Aedes_aegypti,sco2323at7157,1.0
sco_23244at7157_Aedes_aegypti,sco23244at7157,1.0
sco_23245at7157_Aedes_aegypti,sco23245at7157,1.0
sco_23247at7157_Aedes_aegypti,sco23247at7157,1.0
sco_23251at7157_Aedes_aegypti,sco23251at7157,1.0
sco_23253at7157_Aedes_aegypti,sco23253at7157,1.0
sco_23257at7157_Aedes_aegypti,sco23257at7157,1.0
sco_23260at7157_Aedes_aegypti,sco23260at7157,1.0
sco_23274at7157_Aedes_aegypti,sco23274at7157,1.0
sco_23283at7157_Aedes_aegypti,sco23283at7157,1.0
sco_23286at7157_Aedes_aegypti,sco23286at7157,1.0
sco_23288at7157_Aedes_aegypti,sco23288at7157,1.0
sco_2330at7157_Aedes_aegypti,sco2330at7157,1.0
sco_23316at7157_Aedes_aegypti,sco23316at7157,1.0
sco_23339at7157_Aedes_aegypti,sco23339at7157,1.0
sco_23340at7157_Aedes_aegypti,sco23340at7157,1.0
sco_23343at7157_Aedes_aegypti,sco23343at7157,1.0
sco_23348at7157_Aedes_aegypti,sco23348at7157,1.0
sco_23367at7157_Aedes_aegypti,sco23367at7157,1.0
sco_23373at7157_Aedes_aegypti,sco23373at7157,1.0
sco_23392at7157_Aedes_aegypti,sco23392at7157,1.0
sco_23405at7157_Aedes_aegypti,sco23405at7157,1.0
sco_23415at7157_Aedes_aegypti,sco23415at7157,1.0
sco_23423at7157_Aedes_aegypti,sco23423at7157,1.0
sco_23427at7157_Aedes_aegypti,sco23427at7157,1.0
sco_23431at7157_Aedes_aegypti,sco23431at7157,1.0
sco_23442at7157_Aedes_aegypti,sco23442at7157,1.0
sco_23456at7157_Aedes_aegypti,sco23456at7157,1.0
sco_23462at7157_Aedes_aegypti,sco23462at7157,1.0
sco_23464at7157_Aedes_aegypti,sco23464at7157,1.0
sco_23474at7157_Aedes_aegypti,sco23474at7157,1.0
sco_23481at7157_Aedes_aegypti,sco27282at7157,1.0
sco_23506at7157_Aedes_aegypti,sco23506at7157,1.0
sco_2350at7157_Aedes_aegypti,sco2350at7157,1.0
sco_2352at7157_Aedes_aegypti,sco2352at7157,1.0
sco_23534at7157_Aedes_aegypti,sco25171at7157,1.0
sco_23541at7157_Aedes_aegypti,sco23541at7157,1.0
sco_23545at7157_Aedes_aegypti,sco23545at7157,1.0
sco_23553at7157_Aedes_aegypti,sco23553at7157,1.0
sco_23554at7157_Aedes_aegypti,sco23554at7157,1.0
sco_23561at7157_Aedes_aegypti,sco23561at7157,1.0
sco_23570at7157_Aedes_aegypti,sco23570at7157,1.0
sco_23573at7157_Aedes_aegypti,sco23573at7157,1.0
sco_23579at7157_Aedes_aegypti,sco23579at7157,1.0
sco_23589at7157_Aedes_aegypti,sco23589at7157,1.0
sco_23599at7157_Aedes_aegypti,sco23599at7157,1.0
sco_23605at7157_Aedes_aegypti,sco23605at7157,1.0
sco_23608at7157_Aedes_aegypti,sco23608at7157,1.0
sco_23641at7157_Aedes_aegypti,sco23641at7157,1.0
sco_23651at7157_Aedes_aegypti,sco23651at7157,1.0
sco_23652at7157_Aedes_aegypti,sco23652at7157,1.0
sco_23670at7157_Aedes_aegypti,sco23670at7157,1.0
sco_23673at7157_Aedes_aegypti,sco23673at7157,1.0
sco_23679at7157_Aedes_aegypti,sco23679at7157,1.0
sco_23684at7157_Aedes_aegypti,sco23684at7157,1.0
sco_23685at7157_Aedes_aegypti,sco23685at7157,1.0
sco_23722at7157_Aedes_aegypti,sco23722at7157,1.0
sco_23728at7157_Aedes_aegypti,sco23728at7157,1.0
sco_23730at7157_Aedes_aegypti,sco23730at7157,1.0
sco_23735at7157_Aedes_aegypti,sco23735at7157,1.0
sco_23736at7157_Aedes_aegypti,sco23736at7157,1.0
sco_23738at7157_Aedes_aegypti,sco23738at7157,1.0
sco_23753at7157_Aedes_aegypti,sco23753at7157,1.0
sco_23782at7157_Aedes_aegypti,sco23782at7157,1.0
sco_23787at7157_Aedes_aegypti,sco23787at7157,1.0
sco_23789at7157_Aedes_aegypti,sco23789at7157,1.0
sco_23810at7157_Aedes_aegypti,sco23810at7157,1.0
sco_23812at7157_Aedes_aegypti,sco23812at7157,1.0
sco_23818at7157_Aedes_aegypti,sco23818at7157,1.0
sco_2382at7157_Aedes_aegypti,sco2382at7157,1.0
sco_23837at7157_Aedes_aegypti,sco23837at7157,1.0
sco_23839at7157_Aedes_aegypti,sco23839at7157,1.0
sco_23841at7157_Aedes_aegypti,sco23841at7157,1.0
sco_23842at7157_Aedes_aegypti,sco23842at7157,1.0
sco_23845at7157_Aedes_aegypti,sco23845at7157,1.0
sco_23850at7157_Aedes_aegypti,sco23850at7157,1.0
sco_23853at7157_Aedes_aegypti,sco23853at7157,1.0
sco_23855at7157_Aedes_aegypti,sco23855at7157,1.0
sco_23871at7157_Aedes_aegypti,sco23871at7157,1.0
sco_23873at7157_Aedes_aegypti,sco23873at7157,1.0
sco_23885at7157_Aedes_aegypti,sco23885at7157,1.0
sco_23893at7157_Aedes_aegypti,sco23893at7157,1.0
sco_23898at7157_Aedes_aegypti,sco23898at7157,1.0
sco_23905at7157_Aedes_aegypti,sco23905at7157,1.0
sco_23910at7157_Aedes_aegypti,sco23910at7157,1.0
sco_23913at7157_Aedes_aegypti,sco23913at7157,1.0
sco_23922at7157_Aedes_aegypti,sco23922at7157,1.0
sco_23928at7157_Aedes_aegypti,sco23928at7157,1.0
sco_23936at7157_Aedes_aegypti,sco23936at7157,1.0
sco_23954at7157_Aedes_aegypti,sco23954at7157,1.0
sco_23955at7157_Aedes_aegypti,sco23955at7157,1.0
sco_23960at7157_Aedes_aegypti,sco23960at7157,1.0
sco_23964at7157_Aedes_aegypti,sco23964at7157,1.0
sco_23974at7157_Aedes_aegypti,sco23974at7157,1.0
sco_23987at7157_Aedes_aegypti,sco23987at7157,1.0
sco_23991at7157_Aedes_aegypti,sco23991at7157,1.0
sco_23999at7157_Aedes_aegypti,sco23999at7157,1.0
sco_24005at7157_Aedes_aegypti,sco24005at7157,1.0
sco_2400at7157_Aedes_aegypti,sco2400at7157,1.0
sco_24012at7157_Aedes_aegypti,sco24012at7157,1.0
sco_24021at7157_Aedes_aegypti,sco24021at7157,1.0
sco_24024at7157_Aedes_aegypti,sco24024at7157,1.0
sco_24025at7157_Aedes_aegypti,sco24025at7157,1.0
sco_24028at7157_Aedes_aegypti,sco24028at7157,1.0
sco_24032at7157_Aedes_aegypti,sco24032at7157,1.0
sco_24037at7157_Aedes_aegypti,sco24037at7157,1.0
sco_2403at7157_Aedes_aegypti,sco2403at7157,1.0
sco_24056at7157_Aedes_aegypti,sco24056at7157,1.0
sco_2406at7157_Aedes_aegypti,sco2406at7157,1.0
sco_24072at7157_Aedes_aegypti,sco24072at7157,1.0
sco_24089at7157_Aedes_aegypti,sco24089at7157,1.0
sco_24092at7157_Aedes_aegypti,sco24092at7157,1.0
sco_24093at7157_Aedes_aegypti,sco24093at7157,1.0
sco_24094at7157_Aedes_aegypti,sco24094at7157,1.0
sco_24117at7157_Aedes_aegypti,sco24117at7157,1.0
sco_24119at7157_Aedes_aegypti,sco24119at7157,1.0
sco_24153at7157_Aedes_aegypti,sco24153at7157,1.0
sco_24172at7157_Aedes_aegypti,sco24172at7157,1.0
sco_24173at7157_Aedes_aegypti,sco24173at7157,1.0
sco_24179at7157_Aedes_aegypti,sco24179at7157,1.0
sco_24184at7157_Aedes_aegypti,sco24184at7157,1.0
sco_24192at7157_Aedes_aegypti,sco24192at7157,1.0
sco_24193at7157_Aedes_aegypti,sco24193at7157,1.0
sco_24199at7157_Aedes_aegypti,sco24199at7157,1.0
sco_2419at7157_Aedes_aegypti,sco5730at7157,0.9987488
sco_24237at7157_Aedes_aegypti,sco24237at7157,1.0
sco_24240at7157_Aedes_aegypti,sco24240at7157,0.9999999
sco_24244at7157_Aedes_aegypti,sco24244at7157,1.0
sco_24246at7157_Aedes_aegypti,sco24246at7157,1.0
sco_24248at7157_Aedes_aegypti,sco24248at7157,1.0
sco_24249at7157_Aedes_aegypti,sco24249at7157,1.0
sco_24253at7157_Aedes_aegypti,sco24253at7157,0.95465857
sco_24261at7157_Aedes_aegypti,sco24261at7157,1.0
sco_24269at7157_Aedes_aegypti,sco24269at7157,1.0
sco_24271at7157_Aedes_aegypti,sco24271at7157,1.0
sco_24276at7157_Aedes_aegypti,sco24276at7157,1.0
sco_24285at7157_Aedes_aegypti,sco24285at7157,1.0
sco_24286at7157_Aedes_aegypti,sco24286at7157,1.0
sco_24307at7157_Aedes_aegypti,sco24307at7157,1.0
sco_2430at7157_Aedes_aegypti,sco2430at7157,1.0
sco_24333at7157_Aedes_aegypti,sco24333at7157,1.0
sco_24341at7157_Aedes_aegypti,sco24341at7157,1.0
sco_24349at7157_Aedes_aegypti,sco24349at7157,1.0
sco_24355at7157_Aedes_aegypti,sco24355at7157,1.0
sco_24356at7157_Aedes_aegypti,sco24356at7157,1.0
sco_24363at7157_Aedes_aegypti,sco24363at7157,1.0
sco_24365at7157_Aedes_aegypti,sco24365at7157,1.0
sco_24378at7157_Aedes_aegypti,sco24378at7157,1.0
sco_24390at7157_Aedes_aegypti,sco20929at7157,0.7453823
sco_24395at7157_Aedes_aegypti,sco24395at7157,1.0
sco_24403at7157_Aedes_aegypti,sco24403at7157,1.0
sco_24408at7157_Aedes_aegypti,sco24408at7157,1.0
sco_2440at7157_Aedes_aegypti,sco2440at7157,1.0
sco_24414at7157_Aedes_aegypti,sco24414at7157,1.0
sco_24417at7157_Aedes_aegypti,sco24417at7157,1.0
sco_24418at7157_Aedes_aegypti,sco24418at7157,1.0
sco_24420at7157_Aedes_aegypti,sco24420at7157,1.0
sco_24425at7157_Aedes_aegypti,sco24425at7157,1.0
sco_24433at7157_Aedes_aegypti,sco24433at7157,1.0
sco_24465at7157_Aedes_aegypti,sco24465at7157,1.0
sco_24466at7157_Aedes_aegypti,sco24466at7157,1.0
sco_24468at7157_Aedes_aegypti,sco24468at7157,1.0
sco_24474at7157_Aedes_aegypti,sco24474at7157,1.0
sco_24480at7157_Aedes_aegypti,sco24480at7157,1.0
sco_24481at7157_Aedes_aegypti,sco24481at7157,1.0
sco_2449at7157_Aedes_aegypti,sco2449at7157,1.0
sco_24500at7157_Aedes_aegypti,sco24500at7157,1.0
sco_24503at7157_Aedes_aegypti,sco24503at7157,1.0
sco_24505at7157_Aedes_aegypti,sco38248at7157,1.0
sco_24506at7157_Aedes_aegypti,sco24506at7157,1.0
sco_24508at7157_Aedes_aegypti,sco24508at7157,1.0
sco_24522at7157_Aedes_aegypti,sco24522at7157,1.0
sco_24524at7157_Aedes_aegypti,sco24524at7157,1.0
sco_24529at7157_Aedes_aegypti,sco24529at7157,1.0
sco_24535at7157_Aedes_aegypti,sco24535at7157,1.0
sco_24540at7157_Aedes_aegypti,sco24540at7157,1.0
sco_24572at7157_Aedes_aegypti,sco24572at7157,1.0
sco_24579at7157_Aedes_aegypti,sco24579at7157,1.0
sco_24583at7157_Aedes_aegypti,sco24583at7157,1.0
sco_24586at7157_Aedes_aegypti,sco24586at7157,1.0
sco_24593at7157_Aedes_aegypti,sco24593at7157,1.0
sco_24594at7157_Aedes_aegypti,sco24594at7157,1.0
sco_24605at7157_Aedes_aegypti,sco24605at7157,1.0
sco_24610at7157_Aedes_aegypti,sco24610at7157,1.0
sco_24612at7157_Aedes_aegypti,sco24612at7157,1.0
sco_24623at7157_Aedes_aegypti,sco24623at7157,1.0
sco_24624at7157_Aedes_aegypti,sco24624at7157,1.0
sco_24630at7157_Aedes_aegypti,sco24630at7157,1.0
sco_24631at7157_Aedes_aegypti,sco24631at7157,1.0
sco_24634at7157_Aedes_aegypti,sco24634at7157,1.0
sco_24636at7157_Aedes_aegypti,sco24636at7157,1.0
sco_2464at7157_Aedes_aegypti,sco2464at7157,1.0
sco_24653at7157_Aedes_aegypti,sco24653at7157,1.0
sco_24657at7157_Aedes_aegypti,sco24657at7157,1.0
sco_24658at7157_Aedes_aegypti,sco24658at7157,1.0
sco_24660at7157_Aedes_aegypti,sco24660at7157,1.0
sco_2466at7157_Aedes_aegypti,sco2466at7157,1.0
sco_24680at7157_Aedes_aegypti,sco24680at7157,1.0
sco_24681at7157_Aedes_aegypti,sco24681at7157,1.0
sco_24683at7157_Aedes_aegypti,sco24683at7157,1.0
sco_24691at7157_Aedes_aegypti,sco24691at7157,1.0
sco_24703at7157_Aedes_aegypti,sco24703at7157,1.0
sco_24706at7157_Aedes_aegypti,sco24706at7157,1.0
sco_24709at7157_Aedes_aegypti,sco24709at7157,1.0
sco_24710at7157_Aedes_aegypti,sco24710at7157,1.0
sco_24711at7157_Aedes_aegypti,sco24711at7157,1.0
sco_24724at7157_Aedes_aegypti,sco24724at7157,1.0
sco_24734at7157_Aedes_aegypti,sco24734at7157,1.0
sco_24746at7157_Aedes_aegypti,sco24746at7157,1.0
sco_24747at7157_Aedes_aegypti,sco24747at7157,1.0
sco_24754at7157_Aedes_aegypti,sco24754at7157,1.0
sco_24762at7157_Aedes_aegypti,sco24762at7157,1.0
sco_2477at7157_Aedes_aegypti,sco2477at7157,1.0
sco_24798at7157_Aedes_aegypti,sco32023at7157,0.9928005
sco_24802at7157_Aedes_aegypti,sco24802at7157,1.0
sco_24829at7157_Aedes_aegypti,sco24829at7157,1.0
sco_2483at7157_Aedes_aegypti,sco2483at7157,1.0
sco_24840at7157_Aedes_aegypti,sco24840at7157,1.0
sco_24842at7157_Aedes_aegypti,sco24842at7157,1.0
sco_24856at7157_Aedes_aegypti,sco24856at7157,1.0
sco_24859at7157_Aedes_aegypti,sco24859at7157,1.0
sco_24865at7157_Aedes_aegypti,sco24865at7157,1.0
sco_24879at7157_Aedes_aegypti,sco24879at7157,1.0
sco_24889at7157_Aedes_aegypti,sco24889at7157,1.0
sco_24891at7157_Aedes_aegypti,sco24891at7157,1.0
sco_24902at7157_Aedes_aegypti,sco24902at7157,1.0
sco_24917at7157_Aedes_aegypti,sco24917at7157,1.0
sco_24925at7157_Aedes_aegypti,sco24925at7157,1.0
sco_24930at7157_Aedes_aegypti,sco24930at7157,1.0
sco_24944at7157_Aedes_aegypti,sco24944at7157,1.0
sco_24948at7157_Aedes_aegypti,sco24948at7157,1.0
sco_24950at7157_Aedes_aegypti,sco24950at7157,1.0
sco_24959at7157_Aedes_aegypti,sco24959at7157,1.0
sco_24962at7157_Aedes_aegypti,sco24962at7157,1.0
sco_24967at7157_Aedes_aegypti,sco13353at7157,1.0
sco_24971at7157_Aedes_aegypti,sco24971at7157,1.0
sco_24972at7157_Aedes_aegypti,sco24972at7157,1.0
sco_24986at7157_Aedes_aegypti,sco24986at7157,1.0
sco_25004at7157_Aedes_aegypti,sco25004at7157,1.0
sco_25005at7157_Aedes_aegypti,sco25005at7157,1.0
sco_25012at7157_Aedes_aegypti,sco25012at7157,1.0
sco_25018at7157_Aedes_aegypti,sco25018at7157,1.0
sco_25022at7157_Aedes_aegypti,sco25022at7157,1.0
sco_25027at7157_Aedes_aegypti,sco25027at7157,1.0
sco_25030at7157_Aedes_aegypti,sco25030at7157,1.0
sco_25034at7157_Aedes_aegypti,sco25034at7157,0.9999964
sco_25060at7157_Aedes_aegypti,sco25060at7157,1.0
sco_25062at7157_Aedes_aegypti,sco25062at7157,1.0
sco_25065at7157_Aedes_aegypti,sco25065at7157,1.0
sco_25066at7157_Aedes_aegypti,sco25066at7157,1.0
sco_25082at7157_Aedes_aegypti,sco25082at7157,1.0
sco_25100at7157_Aedes_aegypti,sco25100at7157,1.0
sco_25105at7157_Aedes_aegypti,sco25105at7157,1.0
sco_25117at7157_Aedes_aegypti,sco25117at7157,1.0
sco_25131at7157_Aedes_aegypti,sco25131at7157,1.0
sco_25135at7157_Aedes_aegypti,sco25135at7157,1.0
sco_25147at7157_Aedes_aegypti,sco25147at7157,1.0
sco_25157at7157_Aedes_aegypti,sco25157at7157,1.0
sco_25167at7157_Aedes_aegypti,sco25167at7157,1.0
sco_25171at7157_Aedes_aegypti,sco25171at7157,1.0
sco_25178at7157_Aedes_aegypti,sco25178at7157,1.0
sco_25190at7157_Aedes_aegypti,sco25190at7157,1.0
sco_25191at7157_Aedes_aegypti,sco25191at7157,1.0
sco_25209at7157_Aedes_aegypti,sco25209at7157,1.0
sco_2520at7157_Aedes_aegypti,sco2520at7157,1.0
sco_25215at7157_Aedes_aegypti,sco25215at7157,1.0
sco_25219at7157_Aedes_aegypti,sco25219at7157,1.0
sco_25225at7157_Aedes_aegypti,sco25225at7157,1.0
sco_25231at7157_Aedes_aegypti,sco25231at7157,1.0
sco_25248at7157_Aedes_aegypti,sco25248at7157,1.0
sco_25251at7157_Aedes_aegypti,sco25251at7157,1.0
sco_25264at7157_Aedes_aegypti,sco25264at7157,1.0
sco_2526at7157_Aedes_aegypti,sco2526at7157,1.0
sco_25270at7157_Aedes_aegypti,sco25270at7157,1.0
sco_25284at7157_Aedes_aegypti,sco25284at7157,1.0
sco_2528at7157_Aedes_aegypti,sco2528at7157,1.0
sco_25292at7157_Aedes_aegypti,sco25292at7157,1.0
sco_25295at7157_Aedes_aegypti,sco25295at7157,1.0
sco_25298at7157_Aedes_aegypti,sco25298at7157,1.0
sco_2529at7157_Aedes_aegypti,sco2529at7157,1.0
sco_25301at7157_Aedes_aegypti,sco25301at7157,1.0
