sequence_id,prediction,confidence
sco_19027at7157_Anopheles_arabiensis,sco19027at7157,1.0
sco_19035at7157_Anopheles_arabiensis,sco19035at7157,1.0
sco_19040at7157_Anopheles_arabiensis,sco19040at7157,1.0
sco_19042at7157_Anopheles_arabiensis,sco19042at7157,1.0
sco_19047at7157_Anopheles_arabiensis,sco19047at7157,1.0
sco_19051at7157_Anopheles_arabiensis,sco19051at7157,1.0
sco_19061at7157_Anopheles_arabiensis,sco19061at7157,1.0
sco_19080at7157_Anopheles_arabiensis,sco19080at7157,1.0
sco_19091at7157_Anopheles_arabiensis,sco19091at7157,1.0
sco_19099at7157_Anopheles_arabiensis,sco19099at7157,1.0
sco_19105at7157_Anopheles_arabiensis,sco19105at7157,1.0
sco_19107at7157_Anopheles_arabiensis,sco19107at7157,1.0
sco_19110at7157_Anopheles_arabiensis,sco19110at7157,1.0
sco_19124at7157_Anopheles_arabiensis,sco19124at7157,1.0
sco_19128at7157_Anopheles_arabiensis,sco19128at7157,1.0
sco_19129at7157_Anopheles_arabiensis,sco19129at7157,1.0
sco_1912at7157_Anopheles_arabiensis,sco1912at7157,1.0
sco_19135at7157_Anopheles_arabiensis,sco19135at7157,1.0
sco_19136at7157_Anopheles_arabiensis,sco19136at7157,1.0
sco_19137at7157_Anopheles_arabiensis,sco19137at7157,1.0
sco_1915at7157_Anopheles_arabiensis,sco1915at7157,1.0
sco_19165at7157_Anopheles_arabiensis,sco19165at7157,1.0
sco_19168at7157_Anopheles_arabiensis,sco19168at7157,1.0
sco_1916at7157_Anopheles_arabiensis,sco1916at7157,1.0
sco_19175at7157_Anopheles_arabiensis,sco19175at7157,1.0
sco_19177at7157_Anopheles_arabiensis,sco19177at7157,1.0
sco_19183at7157_Anopheles_arabiensis,sco19183at7157,1.0
sco_19191at7157_Anopheles_arabiensis,sco19191at7157,1.0
sco_1919at7157_Anopheles_arabiensis,sco1919at7157,1.0
sco_19200at7157_Anopheles_arabiensis,sco19200at7157,1.0
sco_19201at7157_Anopheles_arabiensis,sco19201at7157,1.0
sco_19208at7157_Anopheles_arabiensis,sco19208at7157,1.0
sco_19213at7157_Anopheles_arabiensis,sco19213at7157,1.0
sco_19215at7157_Anopheles_arabiensis,sco19215at7157,1.0
sco_19225at7157_Anopheles_arabiensis,sco19225at7157,1.0
sco_19226at7157_Anopheles_arabiensis,sco19226at7157,1.0
sco_19231at7157_Anopheles_arabiensis,sco19231at7157,1.0
sco_19244at7157_Anopheles_arabiensis,sco19244at7157,1.0
sco_19258at7157_Anopheles_arabiensis,sco19258at7157,1.0
sco_19268at7157_Anopheles_arabiensis,sco19268at7157,1.0
sco_19269at7157_Anopheles_arabiensis,sco19269at7157,1.0
sco_19279at7157_Anopheles_arabiensis,sco19279at7157,1.0
sco_19283at7157_Anopheles_arabiensis,sco19283at7157,1.0
sco_1929at7157_Anopheles_arabiensis,sco1929at7157,1.0
sco_19324at7157_Anopheles_arabiensis,sco19324at7157,1.0
sco_19332at7157_Anopheles_arabiensis,sco19332at7157,1.0
sco_19334at7157_Anopheles_arabiensis,sco19334at7157,1.0
sco_19335at7157_Anopheles_arabiensis,sco19335at7157,1.0
sco_19344at7157_Anopheles_arabiensis,sco19344at7157,1.0
sco_19365at7157_Anopheles_arabiensis,sco19365at7157,1.0
sco_19370at7157_Anopheles_arabiensis,sco19370at7157,1.0
sco_19373at7157_Anopheles_arabiensis,sco19373at7157,1.0
sco_19380at7157_Anopheles_arabiensis,sco19380at7157,1.0
sco_19403at7157_Anopheles_arabiensis,sco19403at7157,1.0
sco_19411at7157_Anopheles_arabiensis,sco19411at7157,1.0
sco_19414at7157_Anopheles_arabiensis,sco19414at7157,1.0
sco_19417at7157_Anopheles_arabiensis,sco19417at7157,1.0
sco_19432at7157_Anopheles_arabiensis,sco19432at7157,1.0
sco_19435at7157_Anopheles_arabiensis,sco19435at7157,1.0
sco_19436at7157_Anopheles_arabiensis,sco19436at7157,1.0
sco_1943at7157_Anopheles_arabiensis,sco1943at7157,1.0
sco_19441at7157_Anopheles_arabiensis,sco19441at7157,1.0
sco_19454at7157_Anopheles_arabiensis,sco19454at7157,1.0
sco_19455at7157_Anopheles_arabiensis,sco19455at7157,1.0
sco_19457at7157_Anopheles_arabiensis,sco19457at7157,1.0
sco_19478at7157_Anopheles_arabiensis,sco19478at7157,1.0
sco_19509at7157_Anopheles_arabiensis,sco19509at7157,1.0
sco_19517at7157_Anopheles_arabiensis,sco19517at7157,1.0
sco_19542at7157_Anopheles_arabiensis,sco19542at7157,1.0
sco_1956at7157_Anopheles_arabiensis,sco1956at7157,1.0
sco_19570at7157_Anopheles_arabiensis,sco19570at7157,1.0
sco_19571at7157_Anopheles_arabiensis,sco19571at7157,1.0
sco_19574at7157_Anopheles_arabiensis,sco19574at7157,1.0
sco_19594at7157_Anopheles_arabiensis,sco19594at7157,1.0
sco_195at7157_Anopheles_arabiensis,sco195at7157,1.0
sco_19603at7157_Anopheles_arabiensis,sco19603at7157,1.0
sco_19605at7157_Anopheles_arabiensis,sco19605at7157,1.0
sco_19608at7157_Anopheles_arabiensis,sco19608at7157,1.0
sco_1961at7157_Anopheles_arabiensis,sco1961at7157,1.0
sco_19629at7157_Anopheles_arabiensis,sco19629at7157,1.0
sco_19631at7157_Anopheles_arabiensis,sco19631at7157,1.0
sco_19635at7157_Anopheles_arabiensis,sco19635at7157,1.0
sco_19641at7157_Anopheles_arabiensis,sco19641at7157,1.0
sco_19649at7157_Anopheles_arabiensis,sco19649at7157,1.0
sco_19652at7157_Anopheles_arabiensis,sco19652at7157,1.0
sco_1965at7157_Anopheles_arabiensis,sco1965at7157,1.0
sco_19663at7157_Anopheles_arabiensis,sco19663at7157,1.0
sco_19667at7157_Anopheles_arabiensis,sco19667at7157,1.0
sco_19681at7157_Anopheles_arabiensis,sco19681at7157,1.0
sco_19689at7157_Anopheles_arabiensis,sco19689at7157,1.0
sco_19698at7157_Anopheles_arabiensis,sco19698at7157,1.0
sco_19700at7157_Anopheles_arabiensis,sco19700at7157,1.0
sco_19711at7157_Anopheles_arabiensis,sco19711at7157,1.0
sco_19712at7157_Anopheles_arabiensis,sco19712at7157,1.0
sco_19733at7157_Anopheles_arabiensis,sco19733at7157,1.0
sco_19743at7157_Anopheles_arabiensis,sco19743at7157,1.0
sco_19746at7157_Anopheles_arabiensis,sco19746at7157,1.0
sco_19754at7157_Anopheles_arabiensis,sco19754at7157,1.0
sco_19758at7157_Anopheles_arabiensis,sco19758at7157,1.0
sco_19765at7157_Anopheles_arabiensis,sco19765at7157,1.0
sco_19777at7157_Anopheles_arabiensis,sco19777at7157,1.0
sco_19782at7157_Anopheles_arabiensis,sco19782at7157,1.0
sco_19794at7157_Anopheles_arabiensis,sco19794at7157,1.0
sco_19797at7157_Anopheles_arabiensis,sco19797at7157,1.0
sco_19798at7157_Anopheles_arabiensis,sco19798at7157,1.0
sco_19799at7157_Anopheles_arabiensis,sco19799at7157,1.0
sco_19807at7157_Anopheles_arabiensis,sco19807at7157,1.0
sco_19808at7157_Anopheles_arabiensis,sco19808at7157,1.0
sco_19812at7157_Anopheles_arabiensis,sco19812at7157,1.0
sco_19823at7157_Anopheles_arabiensis,sco19823at7157,1.0
sco_19826at7157_Anopheles_arabiensis,sco19826at7157,1.0
sco_19853at7157_Anopheles_arabiensis,sco19853at7157,1.0
sco_1985at7157_Anopheles_arabiensis,sco1985at7157,1.0
sco_19860at7157_Anopheles_arabiensis,sco19860at7157,1.0
sco_19870at7157_Anopheles_arabiensis,sco19870at7157,1.0
sco_19872at7157_Anopheles_arabiensis,sco19872at7157,1.0
sco_19880at7157_Anopheles_arabiensis,sco19880at7157,1.0
sco_19881at7157_Anopheles_arabiensis,sco19881at7157,1.0
sco_19883at7157_Anopheles_arabiensis,sco19883at7157,1.0
sco_19887at7157_Anopheles_arabiensis,sco19887at7157,1.0
sco_19890at7157_Anopheles_arabiensis,sco19890at7157,1.0
sco_19897at7157_Anopheles_arabiensis,sco19897at7157,1.0
sco_19905at7157_Anopheles_arabiensis,sco19905at7157,1.0
sco_19908at7157_Anopheles_arabiensis,sco19908at7157,1.0
sco_19909at7157_Anopheles_arabiensis,sco19909at7157,1.0
sco_19912at7157_Anopheles_arabiensis,sco19912at7157,1.0
sco_19914at7157_Anopheles_arabiensis,sco19914at7157,1.0
sco_19918at7157_Anopheles_arabiensis,sco19918at7157,1.0
sco_19919at7157_Anopheles_arabiensis,sco19919at7157,1.0
sco_19924at7157_Anopheles_arabiensis,sco19924at7157,1.0
sco_19933at7157_Anopheles_arabiensis,sco19933at7157,1.0
sco_19942at7157_Anopheles_arabiensis,sco19942at7157,1.0
sco_19958at7157_Anopheles_arabiensis,sco19958at7157,1.0
sco_19960at7157_Anopheles_arabiensis,sco19960at7157,1.0
sco_19968at7157_Anopheles_arabiensis,sco19968at7157,1.0
sco_1996at7157_Anopheles_arabiensis,sco1996at7157,1.0
sco_19970at7157_Anopheles_arabiensis,sco19970at7157,1.0
sco_19978at7157_Anopheles_arabiensis,sco19978at7157,1.0
sco_19982at7157_Anopheles_arabiensis,sco19982at7157,1.0
sco_19986at7157_Anopheles_arabiensis,sco19986at7157,1.0
sco_19993at7157_Anopheles_arabiensis,sco19993at7157,1.0
sco_20017at7157_Anopheles_arabiensis,sco20017at7157,1.0
sco_20024at7157_Anopheles_arabiensis,sco20024at7157,1.0
sco_20039at7157_Anopheles_arabiensis,sco20039at7157,1.0
sco_2004at7157_Anopheles_arabiensis,sco2004at7157,1.0
sco_20050at7157_Anopheles_arabiensis,sco20050at7157,1.0
sco_20061at7157_Anopheles_arabiensis,sco20061at7157,1.0
sco_20067at7157_Anopheles_arabiensis,sco20067at7157,1.0
sco_20069at7157_Anopheles_arabiensis,sco20069at7157,1.0
sco_20084at7157_Anopheles_arabiensis,sco20084at7157,1.0
sco_20090at7157_Anopheles_arabiensis,sco20090at7157,1.0
sco_20091at7157_Anopheles_arabiensis,sco20091at7157,1.0
sco_20100at7157_Anopheles_arabiensis,sco20100at7157,1.0
sco_20110at7157_Anopheles_arabiensis,sco20110at7157,1.0
sco_20115at7157_Anopheles_arabiensis,sco20115at7157,1.0
sco_20116at7157_Anopheles_arabiensis,sco20116at7157,1.0
sco_20127at7157_Anopheles_arabiensis,sco20127at7157,1.0
sco_20134at7157_Anopheles_arabiensis,sco20134at7157,1.0
sco_20144at7157_Anopheles_arabiensis,sco20144at7157,1.0
sco_20157at7157_Anopheles_arabiensis,sco20157at7157,1.0
sco_20163at7157_Anopheles_arabiensis,sco20163at7157,1.0
sco_2016at7157_Anopheles_arabiensis,sco2016at7157,1.0
sco_20180at7157_Anopheles_arabiensis,sco20180at7157,1.0
sco_20190at7157_Anopheles_arabiensis,sco20190at7157,1.0
sco_20192at7157_Anopheles_arabiensis,sco20192at7157,1.0
sco_20199at7157_Anopheles_arabiensis,sco20199at7157,1.0
sco_20215at7157_Anopheles_arabiensis,sco20215at7157,1.0
sco_20220at7157_Anopheles_arabiensis,sco20220at7157,1.0
sco_2022at7157_Anopheles_arabiensis,sco2022at7157,1.0
sco_20241at7157_Anopheles_arabiensis,sco20241at7157,1.0
sco_20243at7157_Anopheles_arabiensis,sco20243at7157,1.0
sco_20253at7157_Anopheles_arabiensis,sco20253at7157,1.0
sco_20254at7157_Anopheles_arabiensis,sco20254at7157,1.0
sco_20271at7157_Anopheles_arabiensis,sco20271at7157,1.0
sco_20274at7157_Anopheles_arabiensis,sco20274at7157,1.0
sco_20293at7157_Anopheles_arabiensis,sco20293at7157,1.0
sco_20295at7157_Anopheles_arabiensis,sco20295at7157,1.0
sco_202at7157_Anopheles_arabiensis,sco202at7157,1.0
sco_20310at7157_Anopheles_arabiensis,sco20310at7157,1.0
sco_20323at7157_Anopheles_arabiensis,sco20323at7157,1.0
sco_20324at7157_Anopheles_arabiensis,sco20324at7157,1.0
sco_2034at7157_Anopheles_arabiensis,sco2034at7157,1.0
sco_2035at7157_Anopheles_arabiensis,sco2035at7157,1.0
sco_20369at7157_Anopheles_arabiensis,sco20369at7157,1.0
sco_20372at7157_Anopheles_arabiensis,sco20372at7157,1.0
sco_20387at7157_Anopheles_arabiensis,sco20387at7157,1.0
sco_20403at7157_Anopheles_arabiensis,sco20403at7157,1.0
sco_20434at7157_Anopheles_arabiensis,sco20434at7157,1.0
sco_2043at7157_Anopheles_arabiensis,sco2043at7157,1.0
sco_20444at7157_Anopheles_arabiensis,sco20444at7157,1.0
sco_20445at7157_Anopheles_arabiensis,sco20445at7157,1.0
sco_20457at7157_Anopheles_arabiensis,sco20457at7157,1.0
sco_20463at7157_Anopheles_arabiensis,sco20463at7157,1.0
sco_20464at7157_Anopheles_arabiensis,sco20464at7157,1.0
sco_20466at7157_Anopheles_arabiensis,sco20466at7157,1.0
sco_20476at7157_Anopheles_arabiensis,sco20476at7157,1.0
sco_20488at7157_Anopheles_arabiensis,sco20488at7157,1.0
sco_20493at7157_Anopheles_arabiensis,sco20493at7157,1.0
sco_20497at7157_Anopheles_arabiensis,sco20497at7157,1.0
sco_2049at7157_Anopheles_arabiensis,sco2049at7157,1.0
sco_20500at7157_Anopheles_arabiensis,sco20500at7157,1.0
sco_20514at7157_Anopheles_arabiensis,sco20514at7157,1.0
sco_20517at7157_Anopheles_arabiensis,sco20517at7157,1.0
sco_2051at7157_Anopheles_arabiensis,sco2051at7157,1.0
sco_20547at7157_Anopheles_arabiensis,sco20547at7157,1.0
sco_20552at7157_Anopheles_arabiensis,sco20552at7157,1.0
sco_20555at7157_Anopheles_arabiensis,sco20555at7157,1.0
sco_20556at7157_Anopheles_arabiensis,sco20556at7157,1.0
sco_20563at7157_Anopheles_arabiensis,sco20563at7157,1.0
sco_20566at7157_Anopheles_arabiensis,sco20566at7157,1.0
sco_20568at7157_Anopheles_arabiensis,sco20568at7157,1.0
sco_20571at7157_Anopheles_arabiensis,sco20571at7157,1.0
sco_20572at7157_Anopheles_arabiensis,sco20572at7157,1.0
sco_20573at7157_Anopheles_arabiensis,sco20573at7157,1.0
sco_20596at7157_Anopheles_arabiensis,sco20596at7157,1.0
sco_20600at7157_Anopheles_arabiensis,sco20600at7157,1.0
sco_20603at7157_Anopheles_arabiensis,sco20603at7157,1.0
sco_20607at7157_Anopheles_arabiensis,sco20607at7157,1.0
sco_20610at7157_Anopheles_arabiensis,sco20610at7157,1.0
sco_20617at7157_Anopheles_arabiensis,sco20617at7157,1.0
sco_20630at7157_Anopheles_arabiensis,sco20630at7157,1.0
sco_20636at7157_Anopheles_arabiensis,sco20636at7157,1.0
sco_20640at7157_Anopheles_arabiensis,sco20640at7157,1.0
sco_20641at7157_Anopheles_arabiensis,sco20641at7157,1.0
sco_20643at7157_Anopheles_arabiensis,sco20643at7157,1.0
sco_20651at7157_Anopheles_arabiensis,sco20651at7157,1.0
sco_20665at7157_Anopheles_arabiensis,sco20665at7157,1.0
sco_20669at7157_Anopheles_arabiensis,sco20669at7157,1.0
sco_20676at7157_Anopheles_arabiensis,sco20676at7157,1.0
sco_20677at7157_Anopheles_arabiensis,sco20677at7157,1.0
sco_20680at7157_Anopheles_arabiensis,sco20680at7157,1.0
sco_20686at7157_Anopheles_arabiensis,sco20686at7157,1.0
sco_20687at7157_Anopheles_arabiensis,sco20687at7157,1.0
sco_20693at7157_Anopheles_arabiensis,sco20693at7157,1.0
sco_20695at7157_Anopheles_arabiensis,sco20695at7157,1.0
sco_20702at7157_Anopheles_arabiensis,sco20702at7157,1.0
sco_20713at7157_Anopheles_arabiensis,sco20713at7157,1.0
sco_20718at7157_Anopheles_arabiensis,sco20718at7157,1.0
sco_20719at7157_Anopheles_arabiensis,sco20719at7157,1.0
sco_20727at7157_Anopheles_arabiensis,sco20727at7157,1.0
sco_20735at7157_Anopheles_arabiensis,sco20735at7157,1.0
sco_20736at7157_Anopheles_arabiensis,sco20736at7157,1.0
sco_20763at7157_Anopheles_arabiensis,sco20763at7157,1.0
sco_20764at7157_Anopheles_arabiensis,sco20764at7157,1.0
sco_20769at7157_Anopheles_arabiensis,sco20769at7157,1.0
sco_20779at7157_Anopheles_arabiensis,sco20779at7157,1.0
sco_20794at7157_Anopheles_arabiensis,sco20794at7157,1.0
sco_20795at7157_Anopheles_arabiensis,sco20795at7157,1.0
sco_20798at7157_Anopheles_arabiensis,sco20798at7157,1.0
sco_20829at7157_Anopheles_arabiensis,sco20829at7157,1.0
sco_20839at7157_Anopheles_arabiensis,sco20839at7157,1.0
sco_2083at7157_Anopheles_arabiensis,sco2083at7157,1.0
sco_20846at7157_Anopheles_arabiensis,sco20846at7157,1.0
sco_20855at7157_Anopheles_arabiensis,sco20855at7157,1.0
sco_20858at7157_Anopheles_arabiensis,sco20858at7157,1.0
sco_20879at7157_Anopheles_arabiensis,sco20879at7157,1.0
sco_20882at7157_Anopheles_arabiensis,sco20882at7157,1.0
sco_2088at7157_Anopheles_arabiensis,sco2088at7157,1.0
sco_20894at7157_Anopheles_arabiensis,sco20894at7157,1.0
sco_20899at7157_Anopheles_arabiensis,sco20899at7157,1.0
sco_208at7157_Anopheles_arabiensis,sco208at7157,1.0
sco_20900at7157_Anopheles_arabiensis,sco20900at7157,1.0
sco_20902at7157_Anopheles_arabiensis,sco20902at7157,1.0
sco_20920at7157_Anopheles_arabiensis,sco20920at7157,1.0
sco_20921at7157_Anopheles_arabiensis,sco20921at7157,1.0
sco_20929at7157_Anopheles_arabiensis,sco20929at7157,1.0
sco_20932at7157_Anopheles_arabiensis,sco20932at7157,1.0
sco_20934at7157_Anopheles_arabiensis,sco20934at7157,1.0
sco_20935at7157_Anopheles_arabiensis,sco20935at7157,1.0
sco_20936at7157_Anopheles_arabiensis,sco20936at7157,1.0
sco_20938at7157_Anopheles_arabiensis,sco20938at7157,1.0
sco_20950at7157_Anopheles_arabiensis,sco20950at7157,1.0
sco_2096at7157_Anopheles_arabiensis,sco2096at7157,1.0
sco_20976at7157_Anopheles_arabiensis,sco20976at7157,1.0
sco_20986at7157_Anopheles_arabiensis,sco20986at7157,1.0
sco_20990at7157_Anopheles_arabiensis,sco20990at7157,1.0
sco_21003at7157_Anopheles_arabiensis,sco21003at7157,1.0
sco_21008at7157_Anopheles_arabiensis,sco21008at7157,1.0
sco_21010at7157_Anopheles_arabiensis,sco21010at7157,1.0
sco_21027at7157_Anopheles_arabiensis,sco21027at7157,1.0
sco_21038at7157_Anopheles_arabiensis,sco21038at7157,1.0
sco_21045at7157_Anopheles_arabiensis,sco21045at7157,1.0
sco_21062at7157_Anopheles_arabiensis,sco21062at7157,1.0
sco_21065at7157_Anopheles_arabiensis,sco21065at7157,1.0
sco_21066at7157_Anopheles_arabiensis,sco21066at7157,1.0
sco_21069at7157_Anopheles_arabiensis,sco21069at7157,1.0
sco_21076at7157_Anopheles_arabiensis,sco21076at7157,1.0
sco_21091at7157_Anopheles_arabiensis,sco21091at7157,1.0
sco_21098at7157_Anopheles_arabiensis,sco21098at7157,1.0
sco_21102at7157_Anopheles_arabiensis,sco21102at7157,1.0
sco_21110at7157_Anopheles_arabiensis,sco21110at7157,1.0
sco_21125at7157_Anopheles_arabiensis,sco21125at7157,1.0
sco_21127at7157_Anopheles_arabiensis,sco21127at7157,1.0
sco_21133at7157_Anopheles_arabiensis,sco21133at7157,1.0
sco_21141at7157_Anopheles_arabiensis,sco21141at7157,1.0
sco_21160at7157_Anopheles_arabiensis,sco21160at7157,1.0
sco_21164at7157_Anopheles_arabiensis,sco21164at7157,1.0
sco_21166at7157_Anopheles_arabiensis,sco21166at7157,1.0
sco_21167at7157_Anopheles_arabiensis,sco21167at7157,1.0
sco_21170at7157_Anopheles_arabiensis,sco21170at7157,1.0
sco_21171at7157_Anopheles_arabiensis,sco21171at7157,1.0
sco_21176at7157_Anopheles_arabiensis,sco21176at7157,1.0
sco_21178at7157_Anopheles_arabiensis,sco21178at7157,1.0
sco_21183at7157_Anopheles_arabiensis,sco21183at7157,1.0
sco_21190at7157_Anopheles_arabiensis,sco21190at7157,1.0
sco_21193at7157_Anopheles_arabiensis,sco21193at7157,1.0
sco_21194at7157_Anopheles_arabiensis,sco21194at7157,1.0
sco_21198at7157_Anopheles_arabiensis,sco21198at7157,1.0
sco_21200at7157_Anopheles_arabiensis,sco21200at7157,1.0
sco_21205at7157_Anopheles_arabiensis,sco21205at7157,1.0
sco_21211at7157_Anopheles_arabiensis,sco21211at7157,1.0
sco_21212at7157_Anopheles_arabiensis,sco21212at7157,1.0
sco_21214at7157_Anopheles_arabiensis,sco21214at7157,1.0
sco_21229at7157_Anopheles_arabiensis,sco21229at7157,1.0
sco_21234at7157_Anopheles_arabiensis,sco21234at7157,1.0
sco_21238at7157_Anopheles_arabiensis,sco21238at7157,1.0
sco_21253at7157_Anopheles_arabiensis,sco21253at7157,1.0
sco_21264at7157_Anopheles_arabiensis,sco21264at7157,1.0
sco_21265at7157_Anopheles_arabiensis,sco21265at7157,1.0
sco_21267at7157_Anopheles_arabiensis,sco21267at7157,1.0
sco_21268at7157_Anopheles_arabiensis,sco21268at7157,1.0
sco_21276at7157_Anopheles_arabiensis,sco21276at7157,1.0
sco_21279at7157_Anopheles_arabiensis,sco21279at7157,1.0
sco_21288at7157_Anopheles_arabiensis,sco21288at7157,1.0
sco_21303at7157_Anopheles_arabiensis,sco21303at7157,1.0
sco_21306at7157_Anopheles_arabiensis,sco21306at7157,1.0
sco_21318at7157_Anopheles_arabiensis,sco21318at7157,1.0
sco_21321at7157_Anopheles_arabiensis,sco21321at7157,1.0
sco_21324at7157_Anopheles_arabiensis,sco21324at7157,1.0
sco_21331at7157_Anopheles_arabiensis,sco21331at7157,1.0
sco_21332at7157_Anopheles_arabiensis,sco21332at7157,1.0
sco_21334at7157_Anopheles_arabiensis,sco21334at7157,1.0
sco_21336at7157_Anopheles_arabiensis,sco21336at7157,1.0
sco_21342at7157_Anopheles_arabiensis,sco21342at7157,1.0
sco_21347at7157_Anopheles_arabiensis,sco21347at7157,1.0
sco_21348at7157_Anopheles_arabiensis,sco21348at7157,1.0
sco_21373at7157_Anopheles_arabiensis,sco21373at7157,1.0
sco_21386at7157_Anopheles_arabiensis,sco21386at7157,1.0
sco_21394at7157_Anopheles_arabiensis,sco21394at7157,1.0
sco_21400at7157_Anopheles_arabiensis,sco21400at7157,1.0
sco_21405at7157_Anopheles_arabiensis,sco21405at7157,1.0
sco_21406at7157_Anopheles_arabiensis,sco21406at7157,1.0
sco_21415at7157_Anopheles_arabiensis,sco21415at7157,1.0
sco_21441at7157_Anopheles_arabiensis,sco21441at7157,1.0
sco_21445at7157_Anopheles_arabiensis,sco21445at7157,1.0
sco_21449at7157_Anopheles_arabiensis,sco21449at7157,1.0
sco_21451at7157_Anopheles_arabiensis,sco21451at7157,1.0
sco_21453at7157_Anopheles_arabiensis,sco21453at7157,1.0
sco_21460at7157_Anopheles_arabiensis,sco21460at7157,1.0
sco_21462at7157_Anopheles_arabiensis,sco21462at7157,1.0
sco_21466at7157_Anopheles_arabiensis,sco21466at7157,1.0
sco_21467at7157_Anopheles_arabiensis,sco21467at7157,1.0
sco_2146at7157_Anopheles_arabiensis,sco2146at7157,1.0
sco_21473at7157_Anopheles_arabiensis,sco21473at7157,1.0
sco_21475at7157_Anopheles_arabiensis,sco21475at7157,1.0
sco_21482at7157_Anopheles_arabiensis,sco21482at7157,1.0
sco_21489at7157_Anopheles_arabiensis,sco21489at7157,1.0
sco_21506at7157_Anopheles_arabiensis,sco21506at7157,1.0
sco_21508at7157_Anopheles_arabiensis,sco21508at7157,1.0
sco_21510at7157_Anopheles_arabiensis,sco21510at7157,1.0
sco_21521at7157_Anopheles_arabiensis,sco21521at7157,1.0
sco_21522at7157_Anopheles_arabiensis,sco21522at7157,1.0
sco_21526at7157_Anopheles_arabiensis,sco21526at7157,1.0
sco_2152at7157_Anopheles_arabiensis,sco2152at7157,1.0
sco_21541at7157_Anopheles_arabiensis,sco21541at7157,1.0
sco_21568at7157_Anopheles_arabiensis,sco21568at7157,1.0
sco_21569at7157_Anopheles_arabiensis,sco21569at7157,1.0
sco_21583at7157_Anopheles_arabiensis,sco21583at7157,1.0
sco_21596at7157_Anopheles_arabiensis,sco21596at7157,1.0
sco_215at7157_Anopheles_arabiensis,sco215at7157,1.0
sco_21602at7157_Anopheles_arabiensis,sco21602at7157,1.0
sco_21608at7157_Anopheles_arabiensis,sco21608at7157,1.0
sco_21613at7157_Anopheles_arabiensis,sco21613at7157,1.0
sco_21630at7157_Anopheles_arabiensis,sco21630at7157,1.0
sco_21640at7157_Anopheles_arabiensis,sco21640at7157,1.0
sco_21641at7157_Anopheles_arabiensis,sco21641at7157,1.0
sco_21645at7157_Anopheles_arabiensis,sco21645at7157,1.0
sco_21646at7157_Anopheles_arabiensis,sco21646at7157,1.0
sco_21663at7157_Anopheles_arabiensis,sco21663at7157,1.0
sco_21665at7157_Anopheles_arabiensis,sco21665at7157,1.0
sco_21675at7157_Anopheles_arabiensis,sco21675at7157,1.0
sco_21678at7157_Anopheles_arabiensis,sco21678at7157,1.0
sco_21683at7157_Anopheles_arabiensis,sco21683at7157,1.0
sco_21689at7157_Anopheles_arabiensis,sco21689at7157,1.0
sco_21699at7157_Anopheles_arabiensis,sco21699at7157,1.0
sco_21702at7157_Anopheles_arabiensis,sco21702at7157,1.0
sco_21706at7157_Anopheles_arabiensis,sco21706at7157,1.0
sco_21718at7157_Anopheles_arabiensis,sco21718at7157,1.0
sco_21723at7157_Anopheles_arabiensis,sco21723at7157,1.0
sco_21725at7157_Anopheles_arabiensis,sco21725at7157,1.0
sco_21728at7157_Anopheles_arabiensis,sco21728at7157,1.0
sco_21732at7157_Anopheles_arabiensis,sco21732at7157,1.0
sco_21748at7157_Anopheles_arabiensis,sco21748at7157,1.0
sco_21751at7157_Anopheles_arabiensis,sco21751at7157,1.0
sco_21757at7157_Anopheles_arabiensis,sco21757at7157,1.0
sco_21768at7157_Anopheles_arabiensis,sco21768at7157,1.0
sco_21769at7157_Anopheles_arabiensis,sco21769at7157,1.0
sco_21802at7157_Anopheles_arabiensis,sco21802at7157,1.0
sco_21803at7157_Anopheles_arabiensis,sco21803at7157,1.0
sco_21806at7157_Anopheles_arabiensis,sco21806at7157,1.0
sco_21810at7157_Anopheles_arabiensis,sco21810at7157,1.0
sco_21816at7157_Anopheles_arabiensis,sco21816at7157,1.0
sco_21822at7157_Anopheles_arabiensis,sco21822at7157,1.0
sco_2182at7157_Anopheles_arabiensis,sco2182at7157,1.0
sco_21830at7157_Anopheles_arabiensis,sco21830at7157,1.0
sco_21842at7157_Anopheles_arabiensis,sco21842at7157,1.0
sco_21846at7157_Anopheles_arabiensis,sco21846at7157,1.0
sco_21852at7157_Anopheles_arabiensis,sco21852at7157,1.0
sco_21856at7157_Anopheles_arabiensis,sco21856at7157,1.0
sco_2185at7157_Anopheles_arabiensis,sco2185at7157,1.0
sco_21869at7157_Anopheles_arabiensis,sco21869at7157,1.0
sco_2187at7157_Anopheles_arabiensis,sco2187at7157,1.0
sco_21883at7157_Anopheles_arabiensis,sco21883at7157,1.0
sco_21893at7157_Anopheles_arabiensis,sco21893at7157,1.0
sco_21897at7157_Anopheles_arabiensis,sco21897at7157,1.0
sco_21898at7157_Anopheles_arabiensis,sco21898at7157,1.0
sco_21900at7157_Anopheles_arabiensis,sco21900at7157,1.0
sco_21904at7157_Anopheles_arabiensis,sco21904at7157,1.0
sco_21905at7157_Anopheles_arabiensis,sco21905at7157,1.0
sco_21914at7157_Anopheles_arabiensis,sco21914at7157,1.0
sco_21921at7157_Anopheles_arabiensis,sco21921at7157,1.0
sco_21923at7157_Anopheles_arabiensis,sco21923at7157,1.0
sco_21924at7157_Anopheles_arabiensis,sco21924at7157,1.0
sco_21939at7157_Anopheles_arabiensis,sco21939at7157,1.0
